names,lUnknown,rUnknown,lG_and_S_frontomargin,rG_and_S_frontomargin,lG_and_S_occipital_inf,rG_and_S_occipital_inf,lG_and_S_paracentral,rG_and_S_paracentral,lG_and_S_subcentral,rG_and_S_subcentral,lG_and_S_transv_frontopol,rG_and_S_transv_frontopol,lG_and_S_cingul-Ant,rG_and_S_cingul-Ant,lG_and_S_cingul-Mid-Ant,rG_and_S_cingul-Mid-Ant,lG_and_S_cingul-Mid-Post,rG_and_S_cingul-Mid-Post,lG_cingul-Post-dorsal,rG_cingul-Post-dorsal,lG_cingul-Post-ventral,rG_cingul-Post-ventral,lG_cuneus,rG_cuneus,lG_front_inf-Opercular,rG_front_inf-Opercular,lG_front_inf-Orbital,rG_front_inf-Orbital,lG_front_inf-Triangul,rG_front_inf-Triangul,lG_front_middle,rG_front_middle,lG_front_sup,rG_front_sup,lG_Ins_lg_and_S_cent_ins,rG_Ins_lg_and_S_cent_ins,lG_insular_short,rG_insular_short,lG_occipital_middle,rG_occipital_middle,lG_occipital_sup,rG_occipital_sup,lG_oc-temp_lat-fusifor,rG_oc-temp_lat-fusifor,lG_oc-temp_med-Lingual,rG_oc-temp_med-Lingual,lG_oc-temp_med-Parahip,rG_oc-temp_med-Parahip,lG_orbital,rG_orbital,lG_pariet_inf-Angular,rG_pariet_inf-Angular,lG_pariet_inf-Supramar,rG_pariet_inf-Supramar,lG_parietal_sup,rG_parietal_sup,lG_postcentral,rG_postcentral,lG_precentral,rG_precentral,lG_precuneus,rG_precuneus,lG_rectus,rG_rectus,lG_subcallosal,rG_subcallosal,lG_temp_sup-G_T_transv,rG_temp_sup-G_T_transv,lG_temp_sup-Lateral,rG_temp_sup-Lateral,lG_temp_sup-Plan_polar,rG_temp_sup-Plan_polar,lG_temp_sup-Plan_tempo,rG_temp_sup-Plan_tempo,lG_temporal_inf,rG_temporal_inf,lG_temporal_middle,rG_temporal_middle,lLat_Fis-ant-Horizont,rLat_Fis-ant-Horizont,lLat_Fis-ant-Vertical,rLat_Fis-ant-Vertical,lLat_Fis-post,rLat_Fis-post,lMedial_wall,rMedial_wall,lPole_occipital,rPole_occipital,lPole_temporal,rPole_temporal,lS_calcarine,rS_calcarine,lS_central,rS_central,lS_cingul-Marginalis,rS_cingul-Marginalis,lS_circular_insula_ant,rS_circular_insula_ant,lS_circular_insula_inf,rS_circular_insula_inf,lS_circular_insula_sup,rS_circular_insula_sup,lS_collat_transv_ant,rS_collat_transv_ant,lS_collat_transv_post,rS_collat_transv_post,lS_front_inf,rS_front_inf,lS_front_middle,rS_front_middle,lS_front_sup,rS_front_sup,lS_interm_prim-Jensen,rS_interm_prim-Jensen,lS_intrapariet_and_P_trans,rS_intrapariet_and_P_trans,lS_oc_middle_and_Lunatus,rS_oc_middle_and_Lunatus,lS_oc_sup_and_transversal,rS_oc_sup_and_transversal,lS_occipital_ant,rS_occipital_ant,lS_oc-temp_lat,rS_oc-temp_lat,lS_oc-temp_med_and_Lingual,rS_oc-temp_med_and_Lingual,lS_orbital_lateral,rS_orbital_lateral,lS_orbital_med-olfact,rS_orbital_med-olfact,lS_orbital-H_Shaped,rS_orbital-H_Shaped,lS_parieto_occipital,rS_parieto_occipital,lS_pericallosal,rS_pericallosal,lS_postcentral,rS_postcentral,lS_precentral-inf-part,rS_precentral-inf-part,lS_precentral-sup-part,rS_precentral-sup-part,lS_suborbital,rS_suborbital,lS_subparietal,rS_subparietal,lS_temporal_inf,rS_temporal_inf,lS_temporal_sup,rS_temporal_sup,lS_temporal_transverse,rS_temporal_transverse
G3_M_15_T1,21.3550,21.6837,32.7109,30.1852,28.7779,30.2107,26.8534,28.7385,28.8106,29.1901,32.0410,28.8791,28.0377,30.0238,26.3155,27.6399,27.3326,29.0354,28.8593,28.0960,24.4724,21.7128,31.2849,29.8701,29.1377,28.4055,32.6167,30.8354,30.3270,30.0639,29.9951,29.8435,27.3664,27.2767,22.8883,21.9696,27.5248,23.6316,29.1197,29.6633,27.7051,26.9330,27.0986,27.6484,29.5339,29.2211,21.9026,22.4976,26.4868,27.7328,29.5565,29.3239,29.9041,29.5888,27.6535,27.0528,26.2549,26.8656,24.3348,24.6216,28.4970,30.1657,25.2988,25.5848,34.8807,23.3075,27.5856,24.8054,26.4232,26.1630,20.3741,20.6659,27.1845,29.3669,27.6482,24.8461,28.0854,25.7059,33.2354,29.7534,33.8367,27.8274,28.7529,30.4572,NaN,NaN,29.4031,30.6026,27.5607,27.2688,28.1144,29.6503,26.8796,27.5674,27.8740,24.5534,29.3429,27.0675,24.2800,24.9231,29.9354,27.7415,29.9589,26.6943,32.9547,27.7216,27.5446,29.0484,30.8741,29.1451,26.8716,28.2662,29.4138,31.9804,23.6740,25.6738,31.8978,31.9044,31.0579,29.3149,27.7674,31.0978,30.6149,28.8585,28.7431,26.6579,29.2214,31.2845,28.7690,29.7435,30.9542,30.3301,30.0378,29.6501,27.9209,25.8116,25.5299,23.5248,29.1129,30.5196,26.6111,29.0314,32.3198,28.9096,33.7040,33.8381,29.3528,29.7138,28.5867,29.2091,31.4261,35.8495
G3_M_16_T1,22.3560,22.8917,31.2122,30.3183,30.7415,31.3288,28.1998,26.9075,30.5384,31.0501,34.6969,32.6762,30.3060,29.7454,30.0650,28.6407,29.3292,26.5682,25.5671,28.5359,25.7813,23.5496,31.8445,30.6817,27.6155,26.9280,30.5327,28.8265,30.9579,31.7878,29.7982,30.6367,28.8757,27.9393,22.5828,24.5067,24.8410,26.9073,30.9557,31.0583,30.6505,30.6155,27.0567,26.2028,29.9763,28.6211,22.7997,24.2160,26.0580,28.5318,29.5200,30.1165,29.2088,31.4329,28.3570,29.3413,25.5243,28.9207,25.5081,27.1581,30.4203,29.5603,30.2504,28.5485,29.0982,23.9874,24.4366,19.1224,27.9466,29.8733,23.6487,20.2451,29.2920,30.5800,27.3870,27.9687,29.0775,27.9638,29.6222,33.0440,33.1315,33.5003,28.8329,29.8065,NaN,NaN,32.2287,29.8968,27.0441,27.1205,30.0069,28.4926,26.9314,26.0098,24.0557,25.9845,29.2790,27.0851,25.7577,23.2679,27.2436,27.1845,28.8066,29.2973,33.9111,29.6908,31.3527,31.6800,31.4748,29.1214,28.3904,29.0774,32.3497,32.8095,30.9557,29.2495,31.9796,35.4069,30.4475,30.2378,32.8014,31.6998,30.4408,32.3886,23.8043,25.0912,31.2810,34.1718,33.1374,27.1463,28.8598,28.9269,32.2773,27.2948,29.0609,29.3446,29.2702,28.0439,31.6982,31.6155,29.8805,29.0690,29.8979,25.5677,30.8558,31.1059,30.3999,31.1765,29.7490,29.7414,29.9226,34.4120
G3_M_17_T1,21.9427,22.1065,30.1292,32.8064,28.8940,28.4501,27.5609,26.4045,28.7514,29.0379,32.4752,33.0389,29.7006,29.6200,30.4581,28.5145,28.2747,28.6190,23.9048,25.5694,25.0075,24.1092,30.5902,29.6908,28.8726,27.9836,33.6150,30.6791,28.4913,29.0559,28.8953,30.0786,27.9977,28.5451,24.6153,26.5131,25.9528,28.0163,28.7951,29.0940,31.3566,28.7591,24.7716,23.6897,28.9353,25.4669,23.5545,23.7622,27.9093,28.8755,29.5267,29.8577,28.8032,29.4671,27.7768,28.5996,28.3692,28.1465,25.9874,26.0130,29.9395,28.9583,28.2624,28.2435,33.2403,31.8772,27.4603,30.0499,27.1032,26.9441,24.5090,25.3862,27.0150,27.6477,26.4973,26.8719,28.5520,28.4892,32.8372,30.2179,27.9391,30.2994,28.1586,30.0534,NaN,NaN,32.2071,29.1785,26.5255,25.6715,30.0705,29.3691,29.0854,28.5155,26.3739,30.5411,30.5435,30.1158,26.1783,27.1996,27.6685,26.4244,26.9273,28.2426,32.2530,30.2151,30.0900,28.5164,31.9315,31.9563,26.0268,26.8817,32.1874,29.9408,30.1158,28.6446,31.1103,30.3876,29.6448,32.0541,29.2367,28.6245,27.3173,28.3978,28.1995,25.5608,30.1313,31.8807,26.9360,26.6860,30.9356,31.4661,30.6971,27.4648,27.9922,29.7781,26.7563,28.4877,28.2230,29.0988,27.5686,25.9914,30.6866,31.7937,32.2841,31.5655,30.8520,30.1444,28.7190,28.7745,33.6780,27.5488
G3_M_18_T1,22.2156,22.6415,32.3991,34.0501,28.1044,29.7734,27.5449,30.1068,28.5188,29.6633,31.8092,31.9374,28.9921,29.5804,30.3663,27.6063,30.9468,28.4241,27.8635,27.5998,22.4510,24.2859,30.4757,29.5658,30.9029,31.8203,33.5113,34.8267,30.2442,31.1862,30.2112,30.5994,28.9085,27.7466,26.8110,24.9704,28.8966,29.4246,32.8300,30.5568,31.9720,30.2435,28.4695,26.3997,31.0059,26.8957,24.7310,23.6223,30.5336,29.9050,30.3401,31.7545,28.9025,28.3133,28.9498,27.7806,26.0308,25.7105,26.8090,24.2918,28.8837,28.6223,26.3710,25.8699,23.3579,15.9199,25.0793,20.1881,28.2101,28.3871,23.6269,23.1021,26.4071,21.8493,27.0782,28.3153,29.6963,29.1554,34.6012,34.2781,31.3148,28.6851,27.4351,30.2521,NaN,NaN,29.6482,30.1996,27.1219,26.9790,31.4532,27.6557,26.1799,25.5566,22.7085,24.8960,28.6641,30.9199,23.6371,21.6689,30.6744,32.5735,32.7143,32.8819,32.3007,32.9305,30.1346,29.5792,29.6890,30.1666,29.5061,27.1401,30.8390,30.6353,30.4966,30.4080,27.8025,31.2154,32.8446,32.7738,25.8824,32.3397,33.0144,33.7711,26.4474,23.9194,27.5577,30.8501,28.1000,25.5881,31.9829,32.0732,29.5004,28.7176,30.0196,28.2582,27.0322,25.9806,30.6351,29.5886,29.1169,28.0402,23.2751,37.1788,30.9149,34.2758,31.4393,28.9182,29.3898,29.6880,33.8786,35.4930
G3_M_19_T1,23.0102,21.9102,30.1684,29.4037,28.2272,29.8765,27.4092,26.8290,30.7469,30.5271,30.6906,31.3337,30.4974,28.9333,28.9123,27.2985,27.8199,29.4380,28.2259,26.9523,28.0697,28.1467,27.9966,27.4462,26.6090,29.3531,28.2292,32.6126,30.2562,28.5528,28.4183,29.3351,27.2890,27.7500,23.3637,28.8330,25.8853,25.7237,31.2112,29.6287,27.7011,28.6017,24.8800,24.2398,28.1433,28.4674,20.2411,21.8290,24.9601,27.2103,28.7244,29.1167,29.9444,29.7563,28.4745,28.4273,27.2910,28.3322,24.8121,24.8690,29.1998,28.4911,25.8296,25.5645,33.1590,28.8625,22.6085,20.5646,27.0213,25.9507,22.2069,23.2368,24.5215,29.2040,27.1060,26.3867,28.2875,27.2731,22.8223,30.2816,29.9115,30.9379,28.9477,30.4447,NaN,NaN,28.8025,28.6000,27.2562,23.9827,29.2715,28.0954,29.4281,28.1320,26.6016,27.4905,26.9126,28.0789,26.2404,24.7488,28.8004,29.0659,27.0498,27.5703,31.8865,30.6333,28.4041,28.0626,28.8441,30.7506,28.3147,26.7312,28.0060,30.0434,30.7659,25.9286,33.0155,31.8664,29.8287,28.9412,28.5086,28.9759,28.2723,27.2708,25.2785,25.3037,30.2526,26.8144,29.4992,26.3161,31.8686,29.8919,29.9678,27.4396,31.7587,28.9813,30.3269,30.0153,27.1770,27.2133,27.3709,26.3410,27.3441,38.7514,29.9113,26.9540,27.9622,26.9306,28.8380,29.9183,31.6651,28.8686
G3_M_20_T1,21.7179,21.2425,30.8029,30.4666,27.4435,28.3241,26.6981,28.3416,28.0012,27.7503,32.5541,29.1440,26.9323,30.0670,27.8338,25.4367,28.3075,27.3895,30.7279,30.9842,23.7443,23.7401,28.6721,26.9233,27.8040,28.9247,27.5861,25.1477,29.9128,27.2935,27.0047,27.2570,26.1010,26.4437,24.1869,24.5012,26.9921,25.5528,28.8969,29.3205,29.7746,29.2825,27.1553,28.9098,28.4832,28.5493,21.2627,24.2749,25.3445,27.1483,27.8800,27.5792,28.7376,28.8134,27.1656,26.4586,26.5799,25.1243,25.9524,24.4157,28.6054,28.3947,25.7640,26.7517,30.1056,25.1712,19.6691,25.6125,26.9146,25.2806,21.2558,21.9777,25.2205,22.9230,26.4611,27.8390,26.1829,27.4921,27.1193,28.7858,26.8214,24.7190,29.8195,28.4342,NaN,NaN,28.5596,27.2439,25.5074,26.6588,30.6790,29.6078,26.7295,24.7143,26.4846,26.6805,26.4980,28.7121,25.6830,21.6062,27.9117,28.3196,27.7070,28.2249,32.9703,26.5609,27.4361,27.4128,30.2113,29.6607,26.0321,24.8745,29.5040,31.6472,27.2494,28.2691,30.5690,29.2887,31.0005,29.3256,30.6380,28.4058,28.5246,28.8412,27.3933,27.2501,27.2842,26.9932,28.3671,26.9833,30.1502,30.0043,30.0275,28.8136,27.9978,26.0459,24.8461,24.9237,26.2793,27.4034,27.1446,26.1310,31.7855,30.4069,29.2985,31.1757,28.6938,28.1217,27.0701,27.7085,33.3270,32.9899
G4_F_01_T1,23.2815,23.2408,30.7666,31.8502,27.6051,27.6204,25.8068,27.3598,30.4971,31.4362,30.9192,29.3426,29.5954,30.0967,27.5816,30.4180,30.9865,31.9613,29.8500,31.1782,26.0863,24.0806,30.4473,29.1747,28.2800,29.9659,28.2579,32.1221,26.5710,32.9310,30.1592,30.4401,28.3489,27.4266,29.2070,26.8023,28.0476,29.3308,31.2705,31.9838,28.5919,28.3467,25.2125,27.1608,31.7676,27.9163,20.6767,23.4414,27.0248,27.0347,31.1923,28.7834,27.2172,28.1328,27.6610,28.9424,25.3966,24.1525,24.4925,23.4434,29.2807,28.6451,27.1301,26.8644,36.0108,23.4036,21.7296,22.4513,29.8709,26.5572,21.2636,22.1419,27.8865,25.1802,27.8946,27.8301,29.8905,28.5526,30.0864,34.0422,29.4445,25.7591,30.6230,29.1646,NaN,NaN,28.4786,29.1481,27.0033,29.4376,28.2773,32.1608,25.8310,26.0407,24.8492,29.5256,29.9665,29.6788,26.3214,23.5629,29.7229,29.3286,32.1582,28.7312,30.0716,32.4216,30.0898,31.7037,29.7863,31.6138,28.8880,30.2148,37.0346,28.3652,27.5236,27.3903,30.4971,30.1146,33.4298,33.9398,32.4221,32.6136,34.1833,33.0688,27.2770,26.2952,31.2972,31.0037,31.0846,27.3435,28.8654,29.9287,31.4694,31.1700,25.6320,26.6148,29.1693,28.1260,28.5985,29.1075,28.7824,29.0169,26.1599,32.2958,32.4127,33.1751,29.3557,29.5971,30.0919,28.4767,33.2461,33.0512
G4_F_02_T1,22.2131,21.7880,32.9660,29.1276,29.8776,29.4619,30.3006,26.1538,27.6736,27.5162,30.9957,30.9817,29.9936,31.7731,29.0721,29.5109,27.3934,29.2582,24.9024,25.4231,22.7063,26.4297,30.8867,29.9348,29.4328,29.0799,31.5664,34.0063,31.7477,30.9630,30.5750,30.7858,28.5511,27.7818,21.6056,21.2943,26.8460,27.4679,31.2385,31.9424,31.7689,30.0358,27.0194,25.9365,29.4460,28.2967,21.3336,21.9035,29.1157,30.1938,30.0506,29.0488,28.4500,30.2843,27.0364,27.9922,30.6206,28.1135,26.5765,28.0580,30.5235,29.6977,28.3742,27.5539,29.0811,22.8421,18.7475,23.5052,28.7155,27.1689,21.7321,22.7947,25.7183,26.5518,28.5426,27.6846,30.1577,28.1716,32.8987,31.5953,29.8938,34.0328,28.4798,26.9941,NaN,NaN,31.1330,31.6385,26.7436,27.1991,29.8339,29.4389,26.8863,26.8377,31.2145,30.9810,26.8611,30.7076,23.9310,23.9000,29.6302,28.5363,30.7011,30.3860,34.6639,31.4097,28.2276,30.9978,30.0528,31.2736,28.0369,28.0570,33.5476,30.1286,27.3202,28.4877,36.1239,31.3944,31.6186,31.1422,30.7696,32.3834,30.9918,30.9269,27.8627,25.1196,32.8382,32.5079,28.9750,27.8318,29.6782,28.8708,29.5651,30.0388,23.6200,25.4566,26.9850,27.3042,30.2430,27.7816,26.3149,27.8724,25.1052,31.0388,30.7711,31.4349,29.3893,28.8733,28.9491,27.8518,31.3426,22.6598
G4_F_03_T1,22.2431,21.3211,31.5653,32.8201,28.0243,28.5094,27.3082,27.7642,28.4446,26.4929,30.8296,33.6273,30.4351,30.9025,32.0054,31.8358,29.6818,27.6042,24.4340,26.0343,22.5993,24.1981,30.8401,30.1086,30.4415,28.0182,30.0408,33.6259,32.2815,32.0261,29.0700,29.9327,28.0474,28.6634,21.2741,23.0114,25.2788,27.3415,31.5112,30.1312,31.8286,30.7841,27.2026,27.8292,30.0316,29.4238,22.7029,24.2459,29.2754,29.6461,29.7760,30.8211,28.1330,28.1259,27.3729,30.3849,28.1111,29.5827,25.0524,24.6266,27.9277,27.8376,28.2994,28.6946,29.5379,20.0543,23.9412,27.2071,27.8483,27.6198,22.6512,21.7806,26.2710,29.9283,27.6245,28.4814,29.0079,28.6435,35.4225,29.8326,30.6062,32.0574,28.9050,29.7393,NaN,NaN,32.1217,30.4709,25.5560,27.4964,29.7748,31.4922,27.6074,27.3319,27.4150,28.0459,29.1937,29.5235,24.3082,24.9057,28.5924,30.3724,27.0204,31.2831,32.1666,30.6407,31.1093,30.1989,32.5246,32.1866,28.4833,29.2223,21.6743,32.2253,29.5522,27.5254,30.4900,34.3504,31.9840,30.2704,31.2785,31.9232,30.2870,30.5344,27.7646,28.3740,32.7001,33.8799,27.5575,29.4218,30.2145,30.9036,29.9608,31.7392,26.6060,24.0635,26.6123,24.6528,28.8916,29.2481,27.3578,28.4055,27.9963,25.6524,33.8508,29.3706,29.6126,30.9587,30.5696,28.9690,31.5549,30.0547
G4_F_04_T1,22.5079,22.7468,32.0523,34.5419,31.6835,29.7995,26.9626,27.8890,28.4937,28.7761,30.5183,31.6894,29.4557,29.2050,30.1804,29.1117,29.8203,30.8740,28.3444,29.4377,26.8156,24.8183,30.2186,27.9205,29.3021,28.9195,31.8618,31.8865,34.0193,31.5509,29.8052,30.5625,28.6844,30.6343,27.6000,25.2018,23.2371,23.5255,32.9281,31.4295,29.3790,29.4140,29.3761,28.3681,30.1785,30.9952,22.5786,26.2841,28.8784,28.0995,30.3994,29.1360,28.3333,30.4890,29.2423,26.8959,29.1009,28.1680,25.5205,24.9376,29.0803,28.7222,27.4344,28.7201,35.5703,23.8935,22.6133,23.2290,29.0246,27.9768,22.1656,22.5307,23.0202,25.5019,29.5633,28.5570,28.6466,28.9314,33.2108,30.5009,34.0491,30.3021,26.2067,28.8278,NaN,NaN,31.4276,30.9283,26.0558,27.3725,30.5513,30.2305,26.2575,28.1252,27.8908,26.7618,26.7401,26.9055,25.0953,25.5472,28.3569,29.2301,27.4623,25.1542,30.7387,33.7959,32.8069,28.3177,32.6593,31.4157,27.6455,29.7019,28.3812,26.3514,30.9382,28.9888,34.5892,30.8014,32.3241,32.1731,35.0572,31.2923,30.4552,32.6078,26.4049,28.0072,31.4809,34.9370,35.7171,26.6656,31.6472,30.8396,29.8546,26.6915,28.7087,30.1236,28.0097,28.2669,31.5250,30.0839,27.1091,25.6904,31.2578,31.0056,29.0979,33.2927,32.7065,31.1039,29.3534,29.7763,32.2369,33.2944
G4_F_05_T1,22.1799,21.0111,32.8659,33.6978,28.0813,29.7326,28.4071,28.1366,31.3248,30.9666,30.1622,32.2338,29.4998,28.7446,27.8341,27.0111,26.3545,29.9071,26.3772,30.7665,24.1159,27.2202,33.8322,30.7772,28.3579,31.4757,29.0811,30.6231,29.9626,28.4519,30.5316,29.7946,27.2892,27.3742,22.9972,25.5635,27.2443,29.0132,31.8936,30.6583,29.4045,30.9122,27.1255,25.9145,28.1877,29.1124,23.2774,23.3348,25.7858,27.4839,28.4532,30.6912,29.6141,28.3501,28.4233,28.1919,28.7153,25.5594,25.1113,25.6734,30.0101,29.5532,29.1744,25.0191,25.3270,27.8264,22.4983,20.1917,26.2699,27.5813,24.1148,23.2257,25.6284,30.5013,27.7754,26.7647,27.6378,27.8122,29.7609,26.8869,30.0867,28.9118,30.7990,30.4426,NaN,NaN,30.9943,31.8705,26.0947,27.2414,29.3339,29.1608,27.4967,26.7716,27.1100,29.0955,30.1485,30.1775,25.1555,25.2600,30.1756,31.1284,28.4553,26.2174,36.0344,30.7627,29.6961,31.6719,32.2776,32.0641,29.2052,27.5115,31.7668,30.7833,29.7743,28.6919,29.6537,32.4722,29.7686,32.8055,32.0016,28.5219,31.7588,28.3073,27.5819,27.2140,33.6373,37.4450,32.7576,24.4535,31.9800,29.3513,30.4669,31.6930,26.6136,28.8675,27.4943,24.7100,28.3420,29.4588,24.7793,25.2948,29.0393,33.9337,32.4644,31.2512,27.3156,28.2528,29.4933,28.9446,27.4517,28.9430
G4_F_06_T1,23.2824,21.4751,32.4810,32.9243,31.5202,32.2998,27.9812,30.7163,31.2772,31.4708,31.6065,33.3048,30.4507,30.2622,29.4718,31.6460,29.3601,30.9281,27.9877,30.4922,28.4029,30.5132,31.3508,30.7650,28.5017,28.5491,29.4050,32.6573,28.4617,31.8717,29.1493,29.8498,29.4077,30.1083,26.6669,27.0158,26.7706,26.1299,31.9577,33.3413,30.1970,30.5339,29.6006,28.6563,29.1080,27.6375,22.5433,23.9537,28.6012,31.1316,31.6640,29.9825,29.0050,29.1525,31.1488,28.7745,27.3863,26.0248,27.3712,25.5038,30.9258,31.5558,26.9943,27.4742,29.4131,28.0787,27.2251,26.3766,28.1150,27.6240,19.5747,22.1262,25.7627,29.8751,28.1342,26.4671,29.4405,28.1205,28.1367,28.4509,31.6753,29.2620,30.8836,31.2465,NaN,NaN,28.4980,29.9131,27.2804,26.5776,29.8705,31.6789,29.4218,28.5631,30.1141,32.0927,26.5721,31.1878,25.6219,26.5420,31.4179,29.5873,27.9622,29.6666,34.2602,34.5270,30.8013,33.4477,28.7581,30.2391,28.8702,29.6007,31.0766,26.6105,29.4975,30.3051,33.0906,30.7290,31.8155,34.6061,32.1513,35.3591,33.0925,30.7603,29.7251,30.1274,31.9883,33.7064,30.7742,25.9456,31.6834,33.2067,34.5061,32.8215,26.4014,28.1455,26.8693,29.4585,30.5133,30.3470,28.1961,24.3725,28.8522,38.1360,33.9588,29.8965,31.0209,34.2187,29.0295,29.2532,33.6034,29.9611
G4_F_07_T1,22.5014,21.9691,32.7796,34.9721,30.4344,30.5932,27.0054,27.3380,30.3210,29.1382,33.4566,32.6248,30.2931,30.1455,30.8971,29.1246,26.6050,28.0069,24.3796,22.4637,22.3918,29.1305,29.9219,28.6982,30.3473,27.0151,29.3481,27.7814,31.1897,30.9717,29.1936,30.9507,28.9762,29.6520,22.2021,22.9033,22.3169,28.1579,31.6850,31.1189,30.2925,28.6258,28.1854,25.4593,29.1204,29.3923,22.0099,26.0610,28.8095,28.4755,30.3377,30.4346,28.4603,29.2618,29.6454,28.7543,26.3844,25.3932,26.5313,26.5998,30.1511,29.1406,29.4105,26.3532,26.5538,24.3730,23.7581,26.2589,29.3868,28.8754,22.3479,26.6528,25.3982,23.8749,28.3110,28.1953,30.2317,28.3582,25.8738,31.3582,32.9835,31.0955,27.4032,27.7524,NaN,NaN,32.9904,29.7374,28.3472,28.2842,30.8877,29.6284,29.5297,30.1965,29.7500,30.3416,25.3649,30.8560,23.9473,25.0440,27.6689,27.0094,29.5896,29.4666,35.5941,30.4036,29.0370,27.7448,29.5768,29.0859,28.0913,27.2814,24.2003,28.5944,27.0303,31.6394,31.1700,33.8617,30.4476,32.0573,30.2223,34.1472,29.8982,29.8301,27.8847,28.2524,31.1583,32.9677,23.9928,25.6364,30.7554,31.7014,32.7233,29.8025,27.0395,28.5517,28.9273,29.0646,29.2469,28.1613,27.2913,26.3528,27.3801,36.7977,34.3143,34.0455,31.8770,31.3674,29.8272,31.0103,33.1061,33.6277
G4_F_08_T1,21.9983,21.5106,33.5989,31.1385,31.0635,31.9939,28.2125,25.4584,29.7058,27.9925,31.8535,31.5890,33.6193,31.2595,31.5193,28.4732,27.6055,27.5343,21.5579,26.5651,28.7987,25.1177,28.9836,31.0694,28.6438,28.7822,29.7889,28.6417,31.5460,28.8377,29.3505,28.8526,27.0499,27.7295,19.8530,21.9766,24.6062,23.3820,30.1345,33.4531,28.2035,30.5556,26.4667,29.1097,29.8414,30.4022,21.3751,22.2855,29.9772,28.8417,27.9443,27.3435,27.9851,28.1492,28.3966,27.7765,28.5485,26.6486,24.9351,25.8727,29.8169,28.7601,26.6121,27.6232,24.6464,27.9087,23.7611,20.7018,26.7429,28.4911,22.0154,21.7968,25.7829,22.5780,30.1171,28.6431,27.6987,27.1096,30.2944,28.0073,26.0340,28.3632,29.1563,27.9360,NaN,NaN,31.5707,30.3017,28.6719,27.9746,30.4494,32.2776,28.9704,28.0575,27.7043,29.1898,27.6607,27.8755,24.6726,25.7385,28.8003,29.3202,29.5508,30.7062,28.5427,32.3493,29.4350,32.5785,28.4283,31.4319,27.7304,25.3898,28.4943,32.1410,29.1357,28.7739,30.2491,31.6420,34.4180,30.8436,31.4105,28.2834,30.9876,26.3896,28.8510,27.8522,33.4671,34.5059,33.8720,33.5588,31.9969,31.7364,32.7657,32.5394,27.1424,25.2321,27.3335,25.7177,30.1573,32.0364,28.8994,23.7461,26.6802,32.2227,32.8391,33.5166,33.2237,32.1277,30.6336,30.2129,31.0432,27.3635
G4_F_09_T1,22.9978,22.3584,30.3119,33.8913,29.3116,28.6779,27.8362,27.2129,27.6295,30.0644,32.0730,34.7774,29.1875,30.3981,30.4910,28.2505,28.2873,27.7115,26.3734,31.4494,24.9544,24.6373,30.5456,30.4588,29.6291,28.9311,32.0044,29.0619,31.9010,29.9078,31.1715,30.1150,29.3303,29.3375,20.3347,26.6438,24.5571,28.3848,29.5362,30.8349,31.3860,30.6209,27.3410,28.5352,28.9792,28.4534,22.7003,23.5608,27.5029,26.5369,29.7005,28.6685,29.2204,29.5904,28.7229,26.7972,27.9335,26.0566,25.6439,25.4127,30.9788,29.4887,27.4333,25.7875,31.8406,31.7211,24.5832,26.4761,29.1079,28.5448,23.7521,25.7546,23.6899,24.9092,25.9491,27.0929,27.0833,28.5968,32.8347,30.4399,28.8205,28.7163,30.6544,30.2841,NaN,NaN,31.4622,30.7686,26.5894,27.0605,29.9644,30.2073,28.4371,28.0877,28.1337,25.1352,31.5119,30.8720,24.2983,25.8918,30.3403,28.9471,27.8587,23.4006,33.3869,33.5770,33.1576,29.2529,33.8226,30.2901,29.5021,27.7458,30.3061,26.9064,28.6730,26.9479,28.8119,32.6303,31.7294,30.8035,31.0032,27.0884,32.3314,29.2606,28.2567,28.2621,34.3350,30.9970,30.2355,27.1679,32.7171,31.2153,30.2689,30.9152,28.0539,25.5547,25.1090,26.8934,29.9521,27.6911,25.9365,26.2296,27.9538,33.3248,32.1391,31.5613,27.3265,34.1317,29.3060,28.9902,32.0864,32.0763
